feature,class,grid_value_scaled,ice_std,ice_q10,ice_q50,ice_q90
chlorides,low,6.465999126434326,0.019129403450472933,6.140972654975486e-05,0.005902639357373118,0.035525495558977126
chlorides,low,6.887393951416016,0.03407493344226613,7.495060053770431e-05,0.0058450233191251755,0.03646174408495426
chlorides,medium,-1.1191041469573975,0.2721767885309196,0.29803932905197145,0.869880348443985,0.9937696635723114
chlorides,medium,-0.6977095007896423,0.26885188832955614,0.32058499157428744,0.873691737651825,0.9938938617706299
chlorides,medium,-0.2763148844242096,0.2524887336695849,0.35555134415626527,0.8543770909309387,0.9913083493709565
chlorides,medium,0.14507976174354553,0.21957775752418077,0.5047603577375412,0.8958525657653809,0.987860095500946
chlorides,medium,0.5664743781089783,0.23605433852773827,0.4587561219930649,0.9009647071361542,0.9889877438545227
chlorides,medium,0.9878690242767334,0.2448517949315405,0.4045751124620438,0.9085113406181335,0.985777473449707
chlorides,medium,1.4092637300491333,0.21338244065334508,0.5129418343305588,0.9130235612392426,0.9852054357528687
chlorides,medium,1.8306583166122437,0.16411434687841284,0.6904244959354401,0.920050173997879,0.9885133504867554
chlorides,medium,2.2520530223846436,0.16554838956743523,0.7021847844123841,0.9327483177185059,0.9898697257041931
chlorides,medium,2.673447608947754,0.14333378760158397,0.7721996247768402,0.9448926150798798,0.990052855014801
chlorides,medium,3.0948421955108643,0.10879394631310754,0.8244811475276947,0.9599277079105377,0.9943808078765869
chlorides,medium,3.5162367820739746,0.09862192747570826,0.8237069606781006,0.9508012533187866,0.998540210723877
chlorides,medium,3.937631607055664,0.07845604675242221,0.8436078190803528,0.9479327499866486,0.9983469784259796
chlorides,medium,4.359025955200195,0.05004677357633581,0.8637152910232544,0.9547562599182129,0.9965417623519898
chlorides,medium,4.780420780181885,0.07545893046039394,0.8470690190792084,0.9533330798149109,0.9978091359138489
chlorides,medium,5.201815605163574,0.10928535785915844,0.8024004340171814,0.9560698568820953,0.9979465782642365
chlorides,medium,5.6232099533081055,0.10319850549635175,0.8646293938159942,0.9566471576690674,0.9987321853637695
chlorides,medium,6.044604778289795,0.09995949772993272,0.8437506377696992,0.9518822133541107,0.997922420501709
chlorides,medium,6.465999126434326,0.10371052032779925,0.8074306547641754,0.9494007527828217,0.9976924240589142
chlorides,medium,6.887393951416016,0.10523857621156547,0.7982633709907532,0.9517146348953247,0.9956061244010925
chlorides,high,-1.1191041469573975,0.30954540274379316,0.002102939359610901,0.08632782101631165,0.7125698328018188
chlorides,high,-0.6977095007896423,0.31866829958316595,0.0010048447002191097,0.11045235767960548,0.8305140793323518
chlorides,high,-0.2763148844242096,0.30012768598338957,0.0018777094781398773,0.09586920216679573,0.8217342257499696
chlorides,high,0.14507976174354553,0.24943299936725277,0.0018738175393082203,0.0504750981926918,0.4883551239967348
chlorides,high,0.5664743781089783,0.22880689882075267,0.004342790250666441,0.04545723274350166,0.4583395093679428
chlorides,high,0.9878690242767334,0.21184484289738742,0.005460773780941963,0.05020708590745926,0.3346954971551897
chlorides,high,1.4092637300491333,0.16308964582233648,0.006362657574936747,0.054949335753917694,0.26121564656496077
chlorides,high,1.8306583166122437,0.14241831922248022,0.006367729301564397,0.03966384939849377,0.22129676640033727
chlorides,high,2.2520530223846436,0.10051430032274558,0.003759182803332806,0.034981491044163704,0.16408019214868555
chlorides,high,2.673447608947754,0.11394356686244628,0.0022130673518404365,0.028127876110374928,0.180026026070118
chlorides,high,3.0948421955108643,0.08852606720435001,0.0013543294393457473,0.02725217491388321,0.1250220537185669
chlorides,high,3.5162367820739746,0.08578248159531257,0.0013135106186382473,0.02035471424460411,0.11255262941122054
chlorides,high,3.937631607055664,0.06200474720739847,0.0010888536698075773,0.019458896480500698,0.1145045042037964
chlorides,high,4.359025955200195,0.06632071074207903,0.0010896428119849593,0.020239178091287613,0.10250153392553331
chlorides,high,4.780420780181885,0.06661247562617685,0.000896699429722503,0.016519440338015556,0.09665092527866366
chlorides,high,5.201815605163574,0.07695473925775156,0.0006134129711426795,0.012770565692335367,0.1226960435509683
chlorides,high,5.6232099533081055,0.11474362983393704,0.0008039849155466075,0.01509531307965517,0.12187730818986905
chlorides,high,6.044604778289795,0.1199213019540452,0.0011750014557037503,0.016680605709552765,0.15823821127414708
chlorides,high,6.465999126434326,0.11270631776907702,0.0021506394143216315,0.020684881135821342,0.2432625964283944
chlorides,high,6.887393951416016,0.1172004673570269,0.0023397686774842444,0.01732764206826687,0.22495548129081727
free sulfur dioxide,low,-1.2475619316101074,0.13415822716091844,0.0007126082724425942,0.007762745954096317,0.06203063167631627
free sulfur dioxide,low,-1.0182262659072876,0.10345150823747427,0.0009033321810420602,0.007706449832767248,0.05512129031121731
free sulfur dioxide,low,-0.7888906598091125,0.06261718821038685,0.0009610640932805836,0.008362201508134604,0.05020590387284758
free sulfur dioxide,low,-0.5595550537109375,0.04500690820271492,0.0009140526060946286,0.008263927418738604,0.06406329870224
free sulfur dioxide,low,-0.3302193880081177,0.03603360431582068,0.0010653104982338846,0.007725566625595093,0.052355146035552025
free sulfur dioxide,low,-0.10088375955820084,0.04149326137228141,0.001389811362605542,0.009732379578053951,0.06963465884327891
free sulfur dioxide,low,0.128451868891716,0.04691829609811141,0.0014109479379840195,0.01013947557657957,0.06633767485618593
free sulfur dioxide,low,0.35778751969337463,0.04231090902663355,0.0016757876495830716,0.009878665208816528,0.05453010536730292
free sulfur dioxide,low,0.5871231555938721,0.03778485150670979,0.0021574240177869796,0.010038320906460285,0.0568169191479683
free sulfur dioxide,low,0.8164587616920471,0.03707139904341739,0.002378223091363907,0.009878531098365784,0.072661629319191
free sulfur dioxide,low,1.0457943677902222,0.041071867015415583,0.0028096965746954084,0.00948388734832406,0.06742626875638963
free sulfur dioxide,low,1.275130033493042,0.04571474501901088,0.0032709415303543215,0.01041814498603344,0.07362373843789102
free sulfur dioxide,low,1.5044656991958618,0.04861430494393648,0.0027541270712390545,0.010230916552245617,0.06301846913993361
free sulfur dioxide,low,1.7338013648986816,0.05294714011567051,0.002430158655624837,0.011661780066788197,0.06129787378013138
free sulfur dioxide,low,1.963136911392212,0.05655139055929463,0.0014964697416871785,0.00893183657899499,0.056306326389312794
free sulfur dioxide,low,2.1924726963043213,0.06318804670975688,0.0015260351006872953,0.009947232902050018,0.050935512036085206
free sulfur dioxide,low,2.4218082427978516,0.055330406599210825,0.001590438187122345,0.009487537201493979,0.04756829515099533
free sulfur dioxide,low,2.651143789291382,0.05223272720945131,0.0012443963089026511,0.008641826920211315,0.06359627246856693
free sulfur dioxide,low,2.880479574203491,0.05319408609055739,0.001426955673377961,0.010361364111304283,0.05163681656122211
free sulfur dioxide,low,3.1098151206970215,0.04921164832232985,0.0013521791028324518,0.008641826920211315,0.0419208284467459
free sulfur dioxide,medium,-1.2475619316101074,0.22144896470797598,0.47538199424743655,0.8872226476669312,0.9885242640972137
free sulfur dioxide,medium,-1.0182262659072876,0.21882683184613297,0.4755394756793976,0.907444179058075,0.9885770499706268
free sulfur dioxide,medium,-0.7888906598091125,0.23939043965749568,0.47092377841472627,0.9039008617401123,0.9886197865009307
free sulfur dioxide,medium,-0.5595550537109375,0.21847143195990143,0.4712066382169724,0.913250058889389,0.9889634549617767
free sulfur dioxide,medium,-0.3302193880081177,0.21320785011619142,0.4765813767910004,0.9150022566318512,0.9889104008674622
free sulfur dioxide,medium,-0.10088375955820084,0.21643759451725683,0.4802082866430283,0.9163586497306824,0.9894985377788543
free sulfur dioxide,medium,0.128451868891716,0.21474545865425534,0.4762279599905014,0.9219011664390564,0.9862979352474213
free sulfur dioxide,medium,0.35778751969337463,0.18323530848932582,0.5698916912078857,0.930831104516983,0.9822041451931
free sulfur dioxide,medium,0.5871231555938721,0.18719194204459674,0.5393245756626129,0.940621942281723,0.9835375308990478
free sulfur dioxide,medium,0.8164587616920471,0.1820176257473551,0.5724524557590485,0.942821592092514,0.9845789194107055
free sulfur dioxide,medium,1.0457943677902222,0.17735684117201392,0.5980937659740448,0.9428758323192596,0.9860645055770874
free sulfur dioxide,medium,1.275130033493042,0.18126796994657207,0.624905914068222,0.9543530642986298,0.9904157459735871
free sulfur dioxide,medium,1.5044656991958618,0.19296348382661066,0.608880490064621,0.9509453773498535,0.990306431055069
free sulfur dioxide,medium,1.7338013648986816,0.188761217205726,0.6152562499046326,0.9505321979522705,0.9898117840290069
free sulfur dioxide,medium,1.963136911392212,0.19431576751591662,0.5996394991874695,0.9493345022201538,0.9903401672840119
free sulfur dioxide,medium,2.1924726963043213,0.20398581982310385,0.5348277181386948,0.9518354833126068,0.9900959193706512
free sulfur dioxide,medium,2.4218082427978516,0.20398480903623392,0.5135677307844162,0.9602001905441284,0.9902869403362274
free sulfur dioxide,medium,2.651143789291382,0.2079039023325711,0.494807106256485,0.957054853439331,0.990832781791687
free sulfur dioxide,medium,2.880479574203491,0.19254781822347117,0.5160595595836639,0.9560909271240234,0.9885301649570465
free sulfur dioxide,medium,3.1098151206970215,0.1823944193518604,0.5299366772174835,0.9601691961288452,0.9899936854839325
free sulfur dioxide,high,-1.2475619316101074,0.29204329957215525,0.002063340204767883,0.07196206972002983,0.723244196176529
free sulfur dioxide,high,-1.0182262659072876,0.2832118146186301,0.001975138613488525,0.05162019468843937,0.7018741309642793
free sulfur dioxide,high,-0.7888906598091125,0.25896809921609265,0.0021959115052595734,0.05651353672146797,0.5772685766220093
free sulfur dioxide,high,-0.5595550537109375,0.26089510656683307,0.002330394717864692,0.047627056017518044,0.6022985100746157
free sulfur dioxide,high,-0.3302193880081177,0.2636472185554759,0.0023420821642503144,0.053418707102537155,0.6254413664340973
free sulfur dioxide,high,-0.10088375955820084,0.2548048197670358,0.0021513480227440596,0.03694114554673433,0.5525560975074769
free sulfur dioxide,high,0.128451868891716,0.24653684461941727,0.001873392122797668,0.03276287578046322,0.39832301735878023
free sulfur dioxide,high,0.35778751969337463,0.2618002855354339,0.001648277521599084,0.030209005810320377,0.6202473521232605
free sulfur dioxide,high,0.5871231555938721,0.2594083157409461,0.0016653889091685415,0.028137359768152237,0.680422592163086
free sulfur dioxide,high,0.8164587616920471,0.25824339212528596,0.001342932740226388,0.018419642001390457,0.6535313487052918
free sulfur dioxide,high,1.0457943677902222,0.2568262884850472,0.0011221563094295562,0.01928322296589613,0.6549825429916383
free sulfur dioxide,high,1.275130033493042,0.2526247823604023,0.0013074287795461716,0.019236075691878796,0.6155744791030886
free sulfur dioxide,high,1.5044656991958618,0.25232500032679733,0.001167429646011442,0.01953530590981245,0.6110033154487612
free sulfur dioxide,high,1.7338013648986816,0.2558933064429986,0.0009218963794410229,0.01980751007795334,0.6494017422199251
free sulfur dioxide,high,1.963136911392212,0.25222415842219914,0.0012600391521118582,0.019326276145875454,0.602861946821213
free sulfur dioxide,high,2.1924726963043213,0.24726687492206825,0.0012950201518833638,0.025437556207180023,0.5989098727703096
free sulfur dioxide,high,2.4218082427978516,0.2469953731817307,0.0021549534983932974,0.02229002583771944,0.5945112943649292
free sulfur dioxide,high,2.651143789291382,0.242951331639369,0.002106812386773527,0.02355326060205698,0.5786930441856385
free sulfur dioxide,high,2.880479574203491,0.2364726946943715,0.0028119253693148494,0.025627837516367435,0.5318455278873444
free sulfur dioxide,high,3.1098151206970215,0.22519234505132732,0.0022077552508562802,0.02371762879192829,0.4820464342832567
total sulfur dioxide,low,-1.1892770528793335,0.09079240128123905,0.0007512818381655963,0.010193746536970139,0.08326363638043405
total sulfur dioxide,low,-0.9673166275024414,0.06293540850504806,0.0011940136624616574,0.010226409882307053,0.10772367715835576
total sulfur dioxide,low,-0.7453561425209045,0.051781197518216755,0.0012094499019440264,0.008936506230384111,0.13582827150821686
total sulfur dioxide,low,-0.5233957171440125,0.04951245491424435,0.001145992072997615,0.009220558684319258,0.07915042266249657
total sulfur dioxide,low,-0.301435261964798,0.09722986950343371,0.0009312846232205632,0.010431778151541948,0.1410129398107529
total sulfur dioxide,low,-0.0794748067855835,0.13954165366848206,0.0010692586423829199,0.011773399077355862,0.14325509518384938
total sulfur dioxide,low,0.14248564839363098,0.13178294200187812,0.0007535447075497359,0.012012326158583164,0.14189169704914098
total sulfur dioxide,low,0.36444610357284546,0.09863424388287642,0.000786299107130617,0.01235137041658163,0.11750477626919749
total sulfur dioxide,low,0.5864065289497375,0.06398192313165986,0.0008836996217723937,0.010903108399361372,0.12132680267095566
total sulfur dioxide,low,0.8083670139312744,0.06498165759031246,0.000713684898801148,0.010057558305561543,0.11707949191331864
total sulfur dioxide,low,1.0303274393081665,0.06926868928388914,0.0010464626422617585,0.00835410226136446,0.09142854884266856
total sulfur dioxide,low,1.2522878646850586,0.09797021001570669,0.0014093104051426057,0.008663533721119165,0.10254928320646288
total sulfur dioxide,low,1.4742482900619507,0.11213330121922205,0.0010035970364697278,0.0070914458483457565,0.09224458113312722
total sulfur dioxide,low,1.6962088346481323,0.1089330656066637,0.0009199424413964154,0.006573897786438465,0.07549730688333513
total sulfur dioxide,low,1.9181692600250244,0.10553195894823986,0.0005649105994962155,0.006803994998335838,0.06842421144247056
total sulfur dioxide,low,2.140129566192627,0.10062500542125083,0.00030440596601692964,0.005965702934190631,0.04834479577839375
total sulfur dioxide,low,2.3620901107788086,0.09546571178224364,0.00017464225238654761,0.005301318131387234,0.04482915848493577
total sulfur dioxide,low,2.5840506553649902,0.0909380296561126,0.00011298680256004446,0.006280377507209778,0.045631888508796695
total sulfur dioxide,low,2.8060109615325928,0.08845374392593398,0.00011722338604158723,0.006431789603084326,0.0453766442835331
total sulfur dioxide,low,3.0279715061187744,0.09141068444343549,6.69914901664015e-05,0.00511392205953598,0.052356526255607605
total sulfur dioxide,medium,-1.1892770528793335,0.23776319002332605,0.4131036639213562,0.9349794089794159,0.9887308061122895
total sulfur dioxide,medium,-0.9673166275024414,0.22245484469640725,0.46124064624309546,0.929036021232605,0.9856562674045563
total sulfur dioxide,medium,-0.7453561425209045,0.2130206054246408,0.4645633667707444,0.9246196746826172,0.9855228245258332
total sulfur dioxide,medium,-0.5233957171440125,0.2097650483478745,0.47312736213207246,0.9237208962440491,0.9891184210777283
total sulfur dioxide,medium,-0.301435261964798,0.19682628988851442,0.5049568921327591,0.9311888217926025,0.9906789362430573
total sulfur dioxide,medium,-0.0794748067855835,0.2064662863791315,0.510652431845665,0.930454283952713,0.9903541266918182
total sulfur dioxide,medium,0.14248564839363098,0.19324089779551232,0.5415627479553222,0.9248245060443878,0.9904268324375153
total sulfur dioxide,medium,0.36444610357284546,0.1905596485967845,0.550086236000061,0.91790372133255,0.9906505584716797
total sulfur dioxide,medium,0.5864065289497375,0.15561470452211337,0.6861493229866028,0.9217776358127594,0.9907348036766053
total sulfur dioxide,medium,0.8083670139312744,0.1468578358274938,0.6889087140560151,0.9351600110530853,0.9906879186630249
total sulfur dioxide,medium,1.0303274393081665,0.14067423444095234,0.6619714736938477,0.934403121471405,0.990601909160614
total sulfur dioxide,medium,1.2522878646850586,0.15133838847696357,0.6867066919803619,0.9266968369483948,0.9920198798179627
total sulfur dioxide,medium,1.4742482900619507,0.1467112351651047,0.6755724787712097,0.934989720582962,0.9904422760009766
total sulfur dioxide,medium,1.6962088346481323,0.1518242964533199,0.6844164967536926,0.9378784000873566,0.989673113822937
total sulfur dioxide,medium,1.9181692600250244,0.16326134145210566,0.6842225134372711,0.9383312463760376,0.9916799485683441
total sulfur dioxide,medium,2.140129566192627,0.16498427474583924,0.7086696147918701,0.9397790729999542,0.9928257048130036
total sulfur dioxide,medium,2.3620901107788086,0.15775989021036424,0.6939300179481507,0.9450338780879974,0.9935328900814057
total sulfur dioxide,medium,2.5840506553649902,0.12936420046323133,0.7343758702278137,0.9493689835071564,0.9937745630741119
total sulfur dioxide,medium,2.8060109615325928,0.1226058838457756,0.6904278755187988,0.9538969993591309,0.9930934071540832
total sulfur dioxide,medium,3.0279715061187744,0.12939778263767673,0.7158957540988922,0.9576312601566315,0.994265329837799
total sulfur dioxide,high,-1.1892770528793335,0.24942281935678676,0.0028782573761418464,0.0396075826138258,0.49163491427898437
total sulfur dioxide,high,-0.9673166275024414,0.251384736447726,0.003611546498723328,0.04299815930426121,0.6647494316101075
total sulfur dioxide,high,-0.7453561425209045,0.22117886466854383,0.002774214209057391,0.03201553877443075,0.41917167007923156
total sulfur dioxide,high,-0.5233957171440125,0.20364886238572366,0.002865663915872574,0.03695916570723057,0.3939462006092072
total sulfur dioxide,high,-0.301435261964798,0.20485685831276065,0.0026008849497884514,0.03786451369524002,0.3035193443298341
total sulfur dioxide,high,-0.0794748067855835,0.208674265357925,0.0018466423731297256,0.03324980102479458,0.2941786140203477
total sulfur dioxide,high,0.14248564839363098,0.2045398589044973,0.0014823121833615006,0.037006545811891556,0.2958678156137467
total sulfur dioxide,high,0.36444610357284546,0.18629640569542125,0.0010815060930326583,0.04253732040524483,0.29654309153556824
total sulfur dioxide,high,0.5864065289497375,0.16657913723931717,0.0008670827432069927,0.04031476192176342,0.30342341363430037
total sulfur dioxide,high,0.8083670139312744,0.17526690294767114,0.0009521415922790767,0.031850771978497505,0.3402777969837189
total sulfur dioxide,high,1.0303274393081665,0.1757054349615692,0.0007584501057863235,0.03263846039772034,0.3948296964168549
total sulfur dioxide,high,1.2522878646850586,0.17884846038772673,0.0008753148082178086,0.03673183545470238,0.3475422859191895
total sulfur dioxide,high,1.4742482900619507,0.19307913252340686,0.000961734907468781,0.0342683345079422,0.3459737688302994
total sulfur dioxide,high,1.6962088346481323,0.2075124815405042,0.001328885497059673,0.03588480316102505,0.38014078736305246
total sulfur dioxide,high,1.9181692600250244,0.20140708947893948,0.0015364179736934603,0.03194749355316162,0.37455906569957736
total sulfur dioxide,high,2.140129566192627,0.20030464506099135,0.0016812868067063393,0.03482695482671261,0.3980718344449998
total sulfur dioxide,high,2.3620901107788086,0.19413761756036155,0.0015152749489061534,0.03757931478321552,0.4053791880607606
total sulfur dioxide,high,2.5840506553649902,0.19963782833097593,0.0020444775233045224,0.0266970070078969,0.36464372873306283
total sulfur dioxide,high,2.8060109615325928,0.2012186340249125,0.0011406396748498081,0.02805145177990198,0.390566310286522
total sulfur dioxide,high,3.0279715061187744,0.19937870786740497,0.0007941686315461994,0.026039416901767254,0.3590508878231049
density,low,-2.32030987739563,0.13737844370288535,0.0007154732418712229,0.009875942021608353,0.05113491751253605
density,low,-2.065011501312256,0.1342672486021638,0.0005730231059715152,0.011423804331570864,0.049700685963034674
density,low,-1.8097128868103027,0.1544444913445738,0.00040521230548620226,0.010512018576264381,0.07147769182920458
density,low,-1.5544142723083496,0.14763451759353874,0.00046433141396846623,0.011717383749783039,0.05759289450943473
density,low,-1.299115777015686,0.10526919552791382,0.0012159414123743776,0.012186414562165737,0.04165994673967363
density,low,-1.043817162513733,0.08732382899601639,0.0011249041417613628,0.013395915739238262,0.05215863175690174
density,low,-0.7885186076164246,0.08837999930871156,0.0014574706670828165,0.01131887873634696,0.06678961142897608
density,low,-0.5332200527191162,0.08127082571490162,0.0016207165725063536,0.011759588029235601,0.07596257254481316
density,low,-0.27792149782180786,0.05406787508443754,0.001567922113463283,0.012961086351424456,0.06242458969354632
density,low,-0.02262294851243496,0.06297259748266532,0.0015823678113520145,0.012903718277812004,0.1061331681907177
density,low,0.23267561197280884,0.059552981060758466,0.00295762368477881,0.012644082773476839,0.11514120995998389
density,low,0.4879741668701172,0.06472405331838187,0.0026920455507934097,0.012333803344517946,0.1692465901374817
density,low,0.7432727217674255,0.07346266596131695,0.002368449652567506,0.014219765085726976,0.18242356926202777
density,low,0.9985712766647339,0.07848408525456331,0.0014277554000727832,0.01178759429603815,0.17807369977235796
density,low,1.2538697719573975,0.07938388354560591,0.001908015669323504,0.011161541566252708,0.1577229216694832
density,low,1.5091683864593506,0.07432314507078358,0.002339121070690453,0.007467364659532905,0.14611956179142
density,low,1.7644668817520142,0.06283465973311789,0.003249040385708213,0.009962687734514475,0.1557042106986046
density,low,2.0197653770446777,0.09133436287493983,0.0031164804473519324,0.010095469187945127,0.14887752532958984
density,low,2.275063991546631,0.10126440495012576,0.002424449264071882,0.011932604480534792,0.1332381218671799
density,low,2.530362606048584,0.09824779153867008,0.003664196887984872,0.012921083252876997,0.11845626980066301
density,medium,-2.32030987739563,0.2389567916083631,0.42666208148002627,0.8522863388061523,0.9852239549160003
density,medium,-2.065011501312256,0.2364691352456513,0.3907066583633423,0.8391313850879669,0.9866254389286041
density,medium,-1.8097128868103027,0.23057713541052655,0.38341509103775023,0.8184665739536285,0.9883815109729767
density,medium,-1.5544142723083496,0.22186580151536534,0.4119804561138153,0.8533365428447723,0.9876749038696289
density,medium,-1.299115777015686,0.21414318086269768,0.4488686352968216,0.8289065957069397,0.9839709818363189
density,medium,-1.043817162513733,0.22033320879291898,0.409484276175499,0.789119303226471,0.9889695644378662
density,medium,-0.7885186076164246,0.24314218715082073,0.38281617760658265,0.8444017171859741,0.9892937064170837
density,medium,-0.5332200527191162,0.24134425237063284,0.3984571635723114,0.8785504400730133,0.9904995083808898
density,medium,-0.27792149782180786,0.24153678441094723,0.3711851239204407,0.8706055581569672,0.9914738416671753
density,medium,-0.02262294851243496,0.2243547218211541,0.4318898290395737,0.8854136765003204,0.9914414286613464
density,medium,0.23267561197280884,0.22167992854460536,0.42307324707508087,0.8913593888282776,0.9898034632205963
density,medium,0.4879741668701172,0.22092670984853038,0.46765726506710054,0.9136570394039154,0.9897790610790252
density,medium,0.7432727217674255,0.21585712346804742,0.4831998378038407,0.9188345372676849,0.9902263879776001
density,medium,0.9985712766647339,0.2115932300153371,0.5248475968837738,0.9339602887630463,0.9909088671207428
density,medium,1.2538697719573975,0.2057390507066057,0.5567490756511688,0.9465925395488739,0.9898995876312255
density,medium,1.5091683864593506,0.18995509886317272,0.5870849251747131,0.9490938484668732,0.9887662351131439
density,medium,1.7644668817520142,0.18568584201675659,0.6023466944694519,0.9511041045188904,0.9918520152568817
density,medium,2.0197653770446777,0.1421743412809619,0.6757849156856537,0.9555785953998566,0.9909391164779663
density,medium,2.275063991546631,0.13691439144587683,0.6855492234230042,0.9527779519557953,0.9905739545822143
density,medium,2.530362606048584,0.16259608613798096,0.7012858927249909,0.9516646862030029,0.990812075138092
density,high,-2.32030987739563,0.24600860652284015,0.0002859750733477995,0.045940687879920006,0.5935536980628968
density,high,-2.065011501312256,0.25426532727550005,0.0003396744257770479,0.05780703015625477,0.6185257315635682
density,high,-1.8097128868103027,0.2601388622083785,0.00039679090550635013,0.07095945626497269,0.6200558245182037
density,high,-1.5544142723083496,0.26246060608154476,0.0006640114006586374,0.07015042752027512,0.621498316526413
density,high,-1.299115777015686,0.26369847576608135,0.00046102476480882617,0.057447489351034164,0.6275801360607147
density,high,-1.043817162513733,0.26534292286925715,0.0005911497893976049,0.0732722096145153,0.6439187169075012
density,high,-0.7885186076164246,0.25774408057785153,0.0008916390943340958,0.06038425676524639,0.6257674992084503
density,high,-0.5332200527191162,0.2580541895772628,0.0010724895808380099,0.04012145474553108,0.6366209328174591
density,high,-0.27792149782180786,0.2602643969766101,0.0009861502738203855,0.03788869082927704,0.6260537087917328
density,high,-0.02262294851243496,0.26614968596985883,0.0008956975478213281,0.0325421504676342,0.6387965261936188
density,high,0.23267561197280884,0.27136769678854367,0.0014834150555543602,0.030053910799324512,0.6713174164295197
density,high,0.4879741668701172,0.2672830702329658,0.002162667317315936,0.03535480052232742,0.6810705423355102
density,high,0.7432727217674255,0.21771179481074027,0.0012514903442934157,0.04322505556046963,0.5658803343772888
density,high,0.9985712766647339,0.21004617282242344,0.0011520861997269096,0.03999575041234493,0.44195564985275293
density,high,1.2538697719573975,0.2006343829691339,0.0011375679983757438,0.03002256527543068,0.4236474543809893
density,high,1.5091683864593506,0.1933864600968896,0.0013054150738753378,0.021598591469228268,0.33379422426223776
density,high,1.7644668817520142,0.19419359972895026,0.0007845041807740927,0.020320577546954155,0.4235898137092591
density,high,2.0197653770446777,0.1693545555399149,0.0005756415310315788,0.014671433251351118,0.4007927894592285
density,high,2.275063991546631,0.15014771526711537,0.0003394353116163984,0.014270140789449215,0.2889799684286118
density,high,2.530362606048584,0.17083962136325534,0.0001601713229320012,0.013271153438836336,0.2677961766719818
pH,low,-2.506749391555786,0.0427885015435062,0.00027168762608198454,0.00528071285225451,0.054226009175181396
pH,low,-2.270721912384033,0.04745216938526428,0.00027549767255550254,0.004924658220261335,0.053309715539217005
pH,low,-2.0346944332122803,0.04989954955485629,0.00027850216574734084,0.0051273314747959375,0.058144900947809226
pH,low,-1.7986668348312378,0.058913187857123045,0.00028044522186974067,0.005224599968641996,0.09621384590864183
pH,low,-1.5626392364501953,0.08381054227035314,0.0002855001846910455,0.006823407951742411,0.09120148792862895
pH,low,-1.3266117572784424,0.0750535499657333,0.0002868068317184225,0.0087421340867877,0.08721185252070432
pH,low,-1.0905841588974,0.07442862099570814,0.0002898287755670026,0.009008707478642464,0.08364699035882953
pH,low,-0.854556679725647,0.07889629060288943,0.0003107907541561872,0.009099881164729595,0.08324720412492756
pH,low,-0.6185291409492493,0.09293080482613106,0.00035255992261227224,0.010707453358918428,0.0711986854672432
pH,low,-0.38250160217285156,0.13141969481810725,0.0004089714493602515,0.01238634530454874,0.08378565236926082
pH,low,-0.14647406339645386,0.10913868206371913,0.000636854855110869,0.014292404986917973,0.11379157975316051
pH,low,0.08955346792936325,0.10268808922972929,0.0005966779528534973,0.014932242222130299,0.13920608758926392
pH,low,0.32558101415634155,0.10726036554775377,0.0004285557050025091,0.015285829082131386,0.13864434659481048
pH,low,0.5616085529327393,0.10630607234727628,0.00018692549783736468,0.013548255898058414,0.10603828281164175
pH,low,0.797636091709137,0.103847006473963,0.00019879723986377943,0.013859166763722897,0.10289409086108212
pH,low,1.0336636304855347,0.11258665360071618,0.0001916558459925,0.013002523686736822,0.07948268875479701
pH,low,1.2696911096572876,0.0711973378585806,0.00019118686177534985,0.015050298068672419,0.07799573987722401
pH,low,1.50571870803833,0.06633193912563627,0.0005243308216449806,0.017948531545698643,0.07707621753215793
pH,low,1.741746187210083,0.06795227782590538,0.00018207119865110147,0.01915333140641451,0.0773549884557724
pH,low,1.9777737855911255,0.07231635416446329,0.0006579734501428903,0.018730586394667625,0.12146576717495922
pH,medium,-2.506749391555786,0.2283460090867786,0.43392418324947357,0.9355101585388184,0.9923694252967834
pH,medium,-2.270721912384033,0.22586536001028532,0.41182105839252475,0.9346156418323517,0.9893972158432007
pH,medium,-2.0346944332122803,0.21136188057106264,0.5992224544286728,0.9390852749347687,0.9911611974239349
pH,medium,-1.7986668348312378,0.20741719774853573,0.618432754278183,0.9335995018482208,0.9916194260120392
pH,medium,-1.5626392364501953,0.2125998986155967,0.5362288117408752,0.9261641800403595,0.9946277379989624
pH,medium,-1.3266117572784424,0.21957980862177667,0.5976494789123536,0.9164315164089203,0.9950218141078949
pH,medium,-1.0905841588974,0.22471350608222976,0.5836689293384553,0.9147634506225586,0.9976216137409211
pH,medium,-0.854556679725647,0.22940383950308285,0.4514823257923127,0.9180597960948944,0.9950619399547577
pH,medium,-0.6185291409492493,0.2356528683116805,0.36084663569927217,0.9322961866855621,0.9975423097610474
pH,medium,-0.38250160217285156,0.23584272042451518,0.34775133430957794,0.9235732853412628,0.9972626090049743
pH,medium,-0.14647406339645386,0.23573709625756598,0.3460437208414078,0.9224756360054016,0.9970431864261627
pH,medium,0.08955346792936325,0.2385889817811662,0.3359099179506302,0.9089425206184387,0.9958038449287414
pH,medium,0.32558101415634155,0.24393044598262148,0.3104244232177734,0.914668083190918,0.9970111846923828
pH,medium,0.5616085529327393,0.24511731292664102,0.3046243578195572,0.9221540689468384,0.9975664556026459
pH,medium,0.797636091709137,0.24999500106752715,0.30076395273208617,0.9195784330368042,0.9971083343029022
